session_id,any_addon_added,actual_added_addon_names,actual_added_addon_categories,actual_added_addon_count,actual_added_addon_value,final_order_value
72775,1,Tzatziki | Multigrain Bread,dip | bread,2,138.56,500.87
72776,0,none,none,0,0,224.04
72777,0,none,none,0,0,382.97
72778,0,none,none,0,0,248.98
72779,0,none,none,0,0,364.12
72780,0,none,none,0,0,243.7
72781,0,none,none,0,0,521.49
72782,0,none,none,0,0,852.62
72783,0,none,none,0,0,256.85
72784,0,none,none,0,0,905.71
72785,1,Masala Chai,drink,1,82.94,382.94
72786,0,none,none,0,0,689.41
72787,0,none,none,0,0,563.43
72788,0,none,none,0,0,153.22
72789,0,none,none,0,0,431.58
72790,1,Hummus,dip,1,50.62,340.55
72791,1,Garden Salad,side,1,116.33,449.35
72792,0,none,none,0,0,362.34
72793,0,none,none,0,0,211.34
72794,0,none,none,0,0,609.12
72795,1,Multigrain Bread,bread,1,59.55,784.36
72796,0,none,none,0,0,376.89
72797,0,none,none,0,0,282.67
72798,0,none,none,0,0,234.57
72799,0,none,none,0,0,401.78
72800,0,none,none,0,0,324.93
72801,1,Sugarcane Juice,drink,1,82.71,402.94
72802,0,none,none,0,0,317.33
72803,1,Garlic Bread Sticks,bread,1,58.4,355.31
72804,0,none,none,0,0,220.26
72805,0,none,none,0,0,347.67
72806,0,none,none,0,0,260.48
72807,1,Focaccia,bread,1,44.3,354.01
72808,1,Sugarcane Juice | Guacamole | Mango Lassi | Choco Lava Cup,drink | dip | drink | dessert,4,198.12,762.97
72809,0,none,none,0,0,176.96
72810,0,none,none,0,0,348.89
72811,0,none,none,0,0,473.55
72812,0,none,none,0,0,341.46
72813,0,none,none,0,0,420.57
72814,0,none,none,0,0,804.24
72815,0,none,none,0,0,225.86
72816,0,none,none,0,0,318.73
72817,1,Tamarind Chutney,dip,1,58.44,506.11
72818,0,none,none,0,0,593.07
72819,0,none,none,0,0,994.82
72820,0,none,none,0,0,345.65
72821,0,none,none,0,0,269.28
72822,0,none,none,0,0,176.77
72823,1,Garlic Naan,bread,1,32.61,356.53
72824,1,Phirni,dessert,1,87.03,988.06
72825,0,none,none,0,0,148.98
72826,0,none,none,0,0,233.94
72827,0,none,none,0,0,139.47
72828,1,Watermelon Juice,drink,1,55.24,207.16
72829,1,Gulab Jamun,dessert,1,151.87,774.37
72830,1,Choco Lava Cup | Cold Coffee,dessert | drink,2,125.12,529.94
72831,0,none,none,0,0,580.88
72832,0,none,none,0,0,1017.13
72833,0,none,none,0,0,335.79
72834,1,Cold Coffee | Fresh Lime Soda | Jeera Aloo,drink | drink | side,3,343.4,1174.18
72835,1,Kheer | Curd Rice,dessert | rice,2,295.12,863.46
72836,1,Garden Salad,side,1,144.15,985.76
72837,0,none,none,0,0,165.56
72838,0,none,none,0,0,581.03
72839,1,Onion Rings | Sugarcane Juice,side | drink,2,234.33,878.83
72840,0,none,none,0,0,292.89
72841,0,none,none,0,0,474.59
72842,1,Ghee Rice,rice,1,171.77,920.77
72843,1,Salsa Dip | Brown Rice,dip | rice,2,227.72,550.09
72844,0,none,none,0,0,317
72845,0,none,none,0,0,594.45
72846,0,none,none,0,0,703.76
72847,0,none,none,0,0,549.88
72848,0,none,none,0,0,299.47
72849,1,Fresh Lime Soda,drink,1,110.62,714.2
72850,0,none,none,0,0,354.68
72851,0,none,none,0,0,692.31
72852,0,none,none,0,0,145.3
72853,0,none,none,0,0,306.61
72854,0,none,none,0,0,252.18
72855,0,none,none,0,0,385.11
72856,0,none,none,0,0,256.02
72857,0,none,none,0,0,858.46
72858,1,Choco Lava Cup | Mango Kulfi | Banana Milkshake,dessert | dessert | drink,3,164.9,419.06
72859,1,Banana Milkshake,drink,1,80.67,413.34
72860,0,none,none,0,0,488.64
72861,0,none,none,0,0,292.07
72862,0,none,none,0,0,761.42
72863,0,none,none,0,0,323.8
72864,0,none,none,0,0,542.74
72865,1,Tzatziki,dip,1,76.48,818.15
72866,1,Choco Lava Cup,dessert,1,81.17,254.49
72867,0,none,none,0,0,530.21
72868,0,none,none,0,0,467.15
72869,0,none,none,0,0,602.8
72870,0,none,none,0,0,182.37
72871,0,none,none,0,0,399.23
72872,0,none,none,0,0,432.35
72873,0,none,none,0,0,342.13
72874,1,Ghee Rice,rice,1,134.08,672.73
72875,0,none,none,0,0,524.51
72876,0,none,none,0,0,792.73
72877,0,none,none,0,0,150.89
72878,0,none,none,0,0,276.02
72879,1,Panna Cotta,dessert,1,66.28,242.07
72880,0,none,none,0,0,516
72881,0,none,none,0,0,291.78
72882,0,none,none,0,0,340.79
72883,0,none,none,0,0,317.99
72884,0,none,none,0,0,432.65
72885,1,Gajar Halwa,dessert,1,105.17,994.23
72886,0,none,none,0,0,334.18
72887,0,none,none,0,0,361.52
72888,1,Curd Rice | Mango Lassi | Onion Rings,rice | drink | side,3,461.67,1183.67
72889,1,Garlic Bread Sticks,bread,1,32.9,560.09
72890,1,Chocolate Mousse,dessert,1,108.18,456.85
72891,1,Panna Cotta | Sugarcane Juice,dessert | drink,2,129.45,278.06
72892,0,none,none,0,0,1196.77
72893,0,none,none,0,0,210.71
72894,0,none,none,0,0,837.69
72895,0,none,none,0,0,223.8
72896,0,none,none,0,0,329.78
72897,1,Mint Chutney,dip,1,30,489.56
72898,1,Chocolate Mousse,dessert,1,120.73,524.22
72899,0,none,none,0,0,237.63
72900,0,none,none,0,0,304.9
72901,0,none,none,0,0,370.96
72902,0,none,none,0,0,702.13
72903,0,none,none,0,0,198.71
72904,0,none,none,0,0,414.24
72905,0,none,none,0,0,1026.08
72906,0,none,none,0,0,217.92
72907,0,none,none,0,0,820.32
72908,1,Kheer,dessert,1,125.03,564.2
72909,1,Tamarind Chutney,dip,1,52.18,297.54
72910,0,none,none,0,0,219.28
72911,0,none,none,0,0,515.43
72912,0,none,none,0,0,1197.82
72913,0,none,none,0,0,230.39
72914,0,none,none,0,0,326.7
72915,0,none,none,0,0,265.7
72916,0,none,none,0,0,112.83
72917,0,none,none,0,0,141.17
72918,0,none,none,0,0,264.6
72919,0,none,none,0,0,815.13
72920,0,none,none,0,0,353.05
72921,0,none,none,0,0,151.97
72922,0,none,none,0,0,213.25
72923,0,none,none,0,0,255.95
72924,0,none,none,0,0,220.83
72925,1,Cold Coffee,drink,1,113.35,517.91
72926,0,none,none,0,0,287.55
72927,0,none,none,0,0,1032.51
72928,0,none,none,0,0,303.48
72929,0,none,none,0,0,389.86
72930,0,none,none,0,0,290.99
72931,0,none,none,0,0,313.73
72932,0,none,none,0,0,437.85
72933,0,none,none,0,0,556.79
72934,0,none,none,0,0,867.14
72935,1,Focaccia,bread,1,40.91,439.06
72936,0,none,none,0,0,675.98
72937,0,none,none,0,0,413.2
72938,0,none,none,0,0,910.91
72939,0,none,none,0,0,298.96
72940,0,none,none,0,0,691.43
72941,1,Buttermilk,drink,1,55.13,298.48
72942,0,none,none,0,0,321.06
72943,0,none,none,0,0,271.11
72944,0,none,none,0,0,291.41
72945,0,none,none,0,0,330.58
72946,0,none,none,0,0,183.04
72947,0,none,none,0,0,297.94
72948,0,none,none,0,0,369.79
72949,0,none,none,0,0,182.47
72950,0,none,none,0,0,289.73
72951,0,none,none,0,0,352.52
72952,0,none,none,0,0,145.42
72953,0,none,none,0,0,184.31
72954,1,Crispy Calamari,starter,1,104.28,628.65
72955,0,none,none,0,0,647.03
72956,0,none,none,0,0,516.33
72957,0,none,none,0,0,213.75
72958,0,none,none,0,0,161.04
72959,0,none,none,0,0,997.82
72960,0,none,none,0,0,1436.5
72961,0,none,none,0,0,642.86
72962,0,none,none,0,0,698.39
72963,0,none,none,0,0,691.75
72964,0,none,none,0,0,416.93
72965,0,none,none,0,0,312.09
72966,1,Gulab Jamun | Focaccia,dessert | bread,2,163.88,592.48
72967,0,none,none,0,0,396.97
72968,0,none,none,0,0,643.73
72969,0,none,none,0,0,257.36
72970,0,none,none,0,0,371.22
72971,0,none,none,0,0,453.71
72972,1,Bruschetta | Fresh Lime Soda,starter | drink,2,139.86,354.95
72973,0,none,none,0,0,321.97
72974,0,none,none,0,0,180.93
72975,0,none,none,0,0,1215.08
72976,0,none,none,0,0,472.62
72977,1,Peri Peri Sauce | Jeera Aloo,dip | side,2,120.74,635.47
72978,0,none,none,0,0,208.79
72979,0,none,none,0,0,202.34
72980,1,Puri,bread,1,35.62,293.17
72981,1,Panna Cotta | Gulab Jamun,dessert | dessert,2,178.8,581.88
72982,0,none,none,0,0,362.06
72983,0,none,none,0,0,245.36
72984,0,none,none,0,0,297.71
72985,0,none,none,0,0,198.89
72986,0,none,none,0,0,370.62
72987,0,none,none,0,0,393.49
72988,0,none,none,0,0,597.93
72989,0,none,none,0,0,283.14
72990,1,Raita | Cold Coffee,side | drink,2,147.96,500.75
72991,1,Tandoori Roti,bread,1,34.52,283.5
72992,1,Lemon Iced Tea,drink,1,54.61,255.59
72993,1,Brownie with Ice Cream | Multigrain Bread,dessert | bread,2,206.7,773.32
72994,0,none,none,0,0,602.68
72995,1,Curd Rice | Hummus,rice | dip,2,158.25,449.55
72996,0,none,none,0,0,148.35
72997,0,none,none,0,0,426.61
72998,0,none,none,0,0,512.3
72999,0,none,none,0,0,416.69
73000,0,none,none,0,0,290.64
73001,0,none,none,0,0,610.66
73002,0,none,none,0,0,420.21
73003,0,none,none,0,0,327.58
73004,1,Spaghetti Bolognese | Panna Cotta,main | dessert,2,532.31,945.4
73005,0,none,none,0,0,175.03
73006,0,none,none,0,0,390.2
73007,0,none,none,0,0,345.36
73008,1,Butter Naan | Tzatziki,bread | dip,2,65.08,340.41
73009,1,Steamed Vegetables,side,1,90.09,300.05
73010,0,none,none,0,0,631.6
73011,0,none,none,0,0,284.34
73012,0,none,none,0,0,670.13
73013,0,none,none,0,0,532.83
73014,0,none,none,0,0,202.54
73015,0,none,none,0,0,336.15
73016,0,none,none,0,0,1384.58
73017,0,none,none,0,0,543.03
73018,0,none,none,0,0,484.47
73019,0,none,none,0,0,543.09
73020,1,Multigrain Bread | Saffron Rice | Corn Salad | Hummus,bread | rice | side | dip,4,252.51,436.4
73021,0,none,none,0,0,259.18
73022,0,none,none,0,0,561.92
73023,0,none,none,0,0,404.76
73024,0,none,none,0,0,309.43
73025,0,none,none,0,0,180.11
73026,0,none,none,0,0,442.08
73027,0,none,none,0,0,671.29
73028,0,none,none,0,0,436.52
73029,0,none,none,0,0,184.41
73030,1,Banana Milkshake | Idli Sambar,drink | main,2,192.87,673.38
73031,0,none,none,0,0,276.62
73032,1,Idli Sambar,main,1,165.07,332.58
73033,0,none,none,0,0,334.5
73034,0,none,none,0,0,377.25
73035,1,Sugarcane Juice | Gajar Halwa,drink | dessert,2,255.12,589.58
73036,1,Panna Cotta,dessert,1,173.52,1311.05
73037,0,none,none,0,0,188.22
73038,0,none,none,0,0,473.55
73039,0,none,none,0,0,317.53
73040,0,none,none,0,0,318.15
73041,0,none,none,0,0,159.91
73042,0,none,none,0,0,891.03
73043,1,Rasgulla,dessert,1,75.32,286.6
73044,0,none,none,0,0,564.46
73045,0,none,none,0,0,942.67
73046,0,none,none,0,0,417.72
73047,0,none,none,0,0,295.02
73048,0,none,none,0,0,348.72
73049,0,none,none,0,0,218.6
73050,0,none,none,0,0,201.4
73051,0,none,none,0,0,203.51
73052,1,Fresh Lime Soda | Coleslaw,drink | side,2,225.85,501.56
73053,1,Brown Rice | Garlic Naan,rice | bread,2,168.59,671.16
73054,1,Saffron Rice,rice,1,281.77,659.15
73055,1,Paratha,bread,1,50.35,656.09
73056,0,none,none,0,0,439.75
73057,0,none,none,0,0,181.07
73058,0,none,none,0,0,406.75
73059,0,none,none,0,0,138.15
73060,1,Jeera Aloo | Coleslaw | Raita,side | side | side,3,226.14,425.82
73061,1,Cheese Dip | Tamarind Chutney,dip | dip,2,64.6,222.21
73062,0,none,none,0,0,331.96
73063,0,none,none,0,0,175.8
73064,0,none,none,0,0,387.64
73065,0,none,none,0,0,378.09
73066,0,none,none,0,0,582.81
73067,0,none,none,0,0,551.83
73068,1,Fresh Lime Soda | Fresh Lime Soda | Brownie with Ice Cream | Buttermilk,drink | drink | dessert | drink,4,204.16,463.77
73069,0,none,none,0,0,164.07
73070,0,none,none,0,0,282.82
73071,0,none,none,0,0,204.02
73072,0,none,none,0,0,443.62
73073,0,none,none,0,0,549.61
73074,1,Lemon Iced Tea,drink,1,43.65,556.78
73075,1,Steamed Vegetables | Cheese Naan,side | bread,2,201.63,776.3
73076,0,none,none,0,0,335.25
73077,0,none,none,0,0,133.94
73078,1,Buttermilk,drink,1,93.96,522.63
73079,0,none,none,0,0,222.34
73080,0,none,none,0,0,592.35
73081,0,none,none,0,0,360.67
73082,0,none,none,0,0,445.39
73083,1,Garden Salad,side,1,74.26,593.67
73084,0,none,none,0,0,1122.41
73085,0,none,none,0,0,367.77
73086,0,none,none,0,0,132.47
73087,0,none,none,0,0,151.66
73088,0,none,none,0,0,125.64
73089,0,none,none,0,0,360.18
73090,0,none,none,0,0,222.12
73091,0,none,none,0,0,497.47
73092,0,none,none,0,0,172.8
73093,0,none,none,0,0,1284.83
73094,1,Brownie with Ice Cream | Butter Naan,dessert | bread,2,95.68,349.89
73095,1,Fresh Lime Soda,drink,1,94.73,521.93
73096,0,none,none,0,0,164.05
73097,0,none,none,0,0,113.67
73098,0,none,none,0,0,240.66
73099,1,Paneer Tikka | Virgin Mojito,starter | drink,2,339.8,912.46
73100,0,none,none,0,0,308.67
73101,0,none,none,0,0,282.26
73102,0,none,none,0,0,941
73103,0,none,none,0,0,225.86
73104,1,Buttermilk,drink,1,109.66,791.87
73105,0,none,none,0,0,274.88
73106,0,none,none,0,0,236.56
73107,0,none,none,0,0,479.14
73108,0,none,none,0,0,608.01
73109,0,none,none,0,0,463.08
73110,1,Chocolate Mousse | Mango Kulfi,dessert | dessert,2,227.59,609.75
73111,1,Kung Pao Chicken | Stir Fried Veggies,main | side,2,251.46,621.47
73112,0,none,none,0,0,529.48
73113,0,none,none,0,0,415.78
73114,0,none,none,0,0,156.51
73115,1,Paratha,bread,1,51.17,321.72
73116,0,none,none,0,0,235.37
73117,1,Corn Salad,side,1,151.78,551.17
73118,0,none,none,0,0,491.3
73119,0,none,none,0,0,905.15
73120,0,none,none,0,0,665.2
73121,1,Banana Milkshake | Kheer,drink | dessert,2,194.31,555.86
73122,0,none,none,0,0,222.51
73123,0,none,none,0,0,388.29
73124,0,none,none,0,0,192.98
73125,0,none,none,0,0,146.28
73126,1,Brownie with Ice Cream | Mint Chutney,dessert | dip,2,93.69,287
73127,1,Guacamole,dip,1,31.45,335.39
73128,1,Chicken Seekh Kebab | Garden Salad,starter | side,2,517.95,959.93
73129,0,none,none,0,0,345.36
73130,0,none,none,0,0,232.5
73131,0,none,none,0,0,265.64
73132,0,none,none,0,0,617.74
73133,0,none,none,0,0,218.48
73134,0,none,none,0,0,309.53
73135,0,none,none,0,0,499.81
73136,0,none,none,0,0,267.01
73137,0,none,none,0,0,243.26
73138,0,none,none,0,0,144.66
73139,0,none,none,0,0,236.44
73140,0,none,none,0,0,610.74
73141,0,none,none,0,0,276.78
73142,1,Focaccia | Risotto | Gulab Jamun,bread | main | dessert,3,443.69,737.16
73143,0,none,none,0,0,262.99
73144,0,none,none,0,0,328.04
73145,1,Fresh Lime Soda,drink,1,76.93,311.38
73146,0,none,none,0,0,473.55
73147,1,Onion Rings,side,1,132.59,622.36
73148,1,Coleslaw | Focaccia | Multigrain Bread,side | bread | bread,3,261.86,1183.87
73149,0,none,none,0,0,354.68
73150,0,none,none,0,0,621.73
73151,0,none,none,0,0,246.97
73152,0,none,none,0,0,331.2
73153,0,none,none,0,0,174.26
73154,0,none,none,0,0,270.64
73155,1,Gajar Halwa | Watermelon Juice,dessert | drink,2,123.65,529.26
73156,0,none,none,0,0,515.27
73157,0,none,none,0,0,597.05
73158,0,none,none,0,0,283.36
73159,0,none,none,0,0,944.37
73160,1,Multigrain Bread | Panna Cotta,bread | dessert,2,172.15,761.1
73161,1,Lemon Rice,rice,1,161.43,522.57
73162,0,none,none,0,0,396.43
73163,0,none,none,0,0,193.34
73164,0,none,none,0,0,188.06
73165,0,none,none,0,0,944.84
73166,0,none,none,0,0,769.93
73167,0,none,none,0,0,393.26
73168,0,none,none,0,0,205.77
73169,0,none,none,0,0,169.19
73170,0,none,none,0,0,466.28
73171,0,none,none,0,0,565.69
73172,0,none,none,0,0,189.29
73173,0,none,none,0,0,806.07
73174,0,none,none,0,0,510.21
73175,1,Tzatziki,dip,1,36.52,446.22
73176,0,none,none,0,0,1080.23
73177,0,none,none,0,0,540.11
73178,1,Multigrain Bread,bread,1,30,665.72
73179,0,none,none,0,0,306.38
73180,1,Steamed Vegetables,side,1,124.26,947.89
73181,0,none,none,0,0,228.04
73182,0,none,none,0,0,465.75
73183,1,Watermelon Juice | Virgin Mojito | Brownie with Ice Cream | Mango Kulfi,drink | drink | dessert | dessert,4,369.93,824.14
73184,1,Lemon Iced Tea | Steamed Vegetables | Onion Rings,drink | side | side,3,253.04,633.11
73185,1,Egg Fried Rice,rice,1,89.95,259.62
73186,0,none,none,0,0,524.1
73187,0,none,none,0,0,417.5
73188,0,none,none,0,0,535.88
73189,0,none,none,0,0,310.38
73190,1,Buttermilk | Stuffed Paratha,drink | bread,2,128.12,349.51
73191,0,none,none,0,0,420.44
73192,0,none,none,0,0,299.61
73193,0,none,none,0,0,295.03
73194,1,Salsa Dip,dip,1,30,141.99
73195,0,none,none,0,0,325.5
73196,0,none,none,0,0,149.83
73197,0,none,none,0,0,222.31
73198,0,none,none,0,0,645.98
73199,0,none,none,0,0,543.38
73200,1,Chocolate Mousse,dessert,1,81.56,539.99
73201,0,none,none,0,0,329.36
73202,0,none,none,0,0,280.36
73203,0,none,none,0,0,249.48
73204,0,none,none,0,0,370.57
73205,0,none,none,0,0,430.27
73206,1,Focaccia | Watermelon Juice,bread | drink,2,81.09,277.73
73207,0,none,none,0,0,395.35
73208,1,Steamed Basmati,rice,1,200.76,549.14
73209,0,none,none,0,0,328.3
73210,0,none,none,0,0,615.39
73211,0,none,none,0,0,638.79
73212,0,none,none,0,0,433.3
73213,0,none,none,0,0,260.48
73214,0,none,none,0,0,627.13
73215,0,none,none,0,0,203.7
73216,0,none,none,0,0,590.83
73217,1,Virgin Mojito,drink,1,82.27,835.07
73218,1,Mint Chutney,dip,1,70.99,1310.66
73219,0,none,none,0,0,291.98
73220,0,none,none,0,0,461.28
73221,0,none,none,0,0,781.44
73222,0,none,none,0,0,279.57
73223,1,Rasgulla | Banana Milkshake,dessert | drink,2,146.27,630.54
73224,0,none,none,0,0,296.94
73225,0,none,none,0,0,419.66
73226,0,none,none,0,0,927.14
73227,0,none,none,0,0,251.7
73228,0,none,none,0,0,309.92
73229,0,none,none,0,0,686.73
73230,0,none,none,0,0,594.88
73231,0,none,none,0,0,620.85
73232,1,Focaccia | Kheer,bread | dessert,2,193.49,842.44
73233,0,none,none,0,0,265.37
73234,1,Gajar Halwa,dessert,1,171.46,504.74
73235,1,Fresh Lime Soda,drink,1,49.59,731.08
73236,0,none,none,0,0,267.79
73237,1,Sugarcane Juice,drink,1,41.88,265.44
73238,1,Hummus,dip,1,58.25,389.97
73239,1,Garlic Bread Sticks,bread,1,38.45,899.7
73240,1,Virgin Mojito | Rasgulla,drink | dessert,2,273.36,1498.21
73241,0,none,none,0,0,214.41
73242,0,none,none,0,0,184.07
73243,0,none,none,0,0,181.94
73244,0,none,none,0,0,337.63
73245,0,none,none,0,0,307.7
73246,0,none,none,0,0,291.32
73247,0,none,none,0,0,289.71
73248,0,none,none,0,0,582.61
73249,0,none,none,0,0,830.93
73250,0,none,none,0,0,213.15
73251,0,none,none,0,0,584.61
73252,1,Coleslaw | Panna Cotta,side | dessert,2,359.42,1183.68
73253,0,none,none,0,0,342.98
73254,1,Brownie with Ice Cream,dessert,1,99.24,403.58
73255,0,none,none,0,0,529.58
73256,0,none,none,0,0,429
73257,0,none,none,0,0,200.91
73258,0,none,none,0,0,244.86
73259,0,none,none,0,0,195.66
73260,0,none,none,0,0,434.05
73261,0,none,none,0,0,132.34
73262,0,none,none,0,0,167.62
73263,0,none,none,0,0,653.05
73264,0,none,none,0,0,772.24
73265,0,none,none,0,0,253.62
73266,0,none,none,0,0,327.14
73267,0,none,none,0,0,356.49
73268,0,none,none,0,0,283.6
73269,0,none,none,0,0,280.43
73270,0,none,none,0,0,336.56
73271,0,none,none,0,0,890.47
73272,0,none,none,0,0,353.38
73273,0,none,none,0,0,588.58
73274,0,none,none,0,0,372.84
73275,0,none,none,0,0,351
73276,1,Saffron Rice,rice,1,297.47,1500.49
73277,0,none,none,0,0,340.73
73278,1,Chocolate Mousse,dessert,1,45.3,638.25
73279,1,Choco Lava Cup,dessert,1,77.84,310.57
73280,0,none,none,0,0,367.23
73281,0,none,none,0,0,142.99
73282,0,none,none,0,0,615.43
73283,0,none,none,0,0,846.75
73284,1,Banana Milkshake | Potato Wedges,drink | side,2,103.81,508.03
73285,0,none,none,0,0,383.47
73286,0,none,none,0,0,270.71
73287,0,none,none,0,0,203.79
73288,0,none,none,0,0,523.71
73289,0,none,none,0,0,551.61
73290,0,none,none,0,0,324.4
73291,1,Banana Milkshake | Banana Milkshake | Banana Milkshake,drink | drink | drink,3,157.42,317.6
73292,0,none,none,0,0,486.68
73293,0,none,none,0,0,321.2
73294,0,none,none,0,0,539.1
73295,0,none,none,0,0,563.06
73296,1,Sugarcane Juice | Chocolate Mousse,drink | dessert,2,198.15,870.54
73297,0,none,none,0,0,161.1
73298,1,Paratha,bread,1,49.82,822.9
73299,0,none,none,0,0,676.94
73300,0,none,none,0,0,388.29
73301,1,Panna Cotta,dessert,1,79.09,235.99
73302,0,none,none,0,0,797.07
73303,0,none,none,0,0,166.17
73304,1,Lemon Iced Tea | Chicken Biryani | Garden Salad,drink | main | side,3,455.61,723.02
73305,0,none,none,0,0,136.51
73306,0,none,none,0,0,310.8
73307,0,none,none,0,0,561.1
73308,0,none,none,0,0,595.77
73309,0,none,none,0,0,1038.79
73310,0,none,none,0,0,365.88
73311,0,none,none,0,0,238.23
73312,0,none,none,0,0,451.32
73313,0,none,none,0,0,550.61
73314,0,none,none,0,0,423.11
73315,0,none,none,0,0,356.09
73316,0,none,none,0,0,184.16
73317,1,Puri | Paratha,bread | bread,2,60.61,177.29
73318,1,Chicken Seekh Kebab,starter,1,165.39,673.94
73319,0,none,none,0,0,253.49
73320,0,none,none,0,0,494.21
73321,0,none,none,0,0,533.84
73322,1,Corn Salad,side,1,54.78,334.7
73323,1,Brown Rice,rice,1,225.13,1006.71
73324,1,Focaccia | Chocolate Mousse,bread | dessert,2,236.03,610.4
73325,0,none,none,0,0,113.37
73326,0,none,none,0,0,257.9
73327,0,none,none,0,0,152.12
73328,0,none,none,0,0,172.6
73329,0,none,none,0,0,386.15
73330,0,none,none,0,0,558.03
73331,0,none,none,0,0,409.17
73332,0,none,none,0,0,299.02
73333,0,none,none,0,0,142.23
73334,0,none,none,0,0,260.96
73335,0,none,none,0,0,915.26
73336,0,none,none,0,0,1231.87
73337,0,none,none,0,0,183.82
73338,0,none,none,0,0,355.25
73339,0,none,none,0,0,552.48
73340,0,none,none,0,0,215.21
73341,1,Focaccia,bread,1,81.22,1230.3
73342,0,none,none,0,0,208.78
73343,1,Vegetable Fried Rice | Mint Chutney,rice | dip,2,153.56,735.59
73344,1,Masala Chai,drink,1,90.02,616.51
73345,0,none,none,0,0,355.69
73346,0,none,none,0,0,605.12
73347,1,Mint Chutney | Mint Chutney,dip | dip,2,60,187.34
73348,0,none,none,0,0,109.18
73349,0,none,none,0,0,300.44
73350,0,none,none,0,0,195.16
73351,1,Cold Coffee,drink,1,111.48,854.09
73352,0,none,none,0,0,553.53
73353,0,none,none,0,0,228.57
73354,0,none,none,0,0,880.33
73355,0,none,none,0,0,457.74
73356,1,Corn Salad | Mint Chutney,side | dip,2,124.56,273.09
73357,0,none,none,0,0,319.27
73358,0,none,none,0,0,132.34
73359,1,Kulfi Falooda,main,1,318.75,624.22
73360,0,none,none,0,0,691.56
73361,0,none,none,0,0,737.3
73362,0,none,none,0,0,182.82
73363,1,Gajar Halwa,dessert,1,118.29,711.73
73364,0,none,none,0,0,250.76
73365,1,Sugarcane Juice,drink,1,62.17,590.51
73366,0,none,none,0,0,171.9
73367,1,Phirni | Mango Kulfi,dessert | dessert,2,287.14,839.64
73368,1,Virgin Mojito,drink,1,64.77,356.07
73369,0,none,none,0,0,525.26
73370,0,none,none,0,0,499.71
73371,1,Salsa Dip | Garden Salad | Raita,dip | side | side,3,198.72,385.16
73372,0,none,none,0,0,331.24
73373,0,none,none,0,0,356.67
73374,0,none,none,0,0,364.15
73375,0,none,none,0,0,528.62
73376,0,none,none,0,0,507.1
73377,0,none,none,0,0,748.4
73378,0,none,none,0,0,193.29
73379,0,none,none,0,0,441.78
73380,0,none,none,0,0,290.89
73381,1,Stuffed Paratha | Banana Milkshake,bread | drink,2,116.16,477.55
73382,0,none,none,0,0,661.16
73383,0,none,none,0,0,184.14
73384,0,none,none,0,0,326.04
73385,0,none,none,0,0,304.41
73386,0,none,none,0,0,839.27
73387,0,none,none,0,0,340.15
73388,1,Rasgulla | Gajar Halwa,dessert | dessert,2,138.03,759.97
73389,0,none,none,0,0,347.54
73390,0,none,none,0,0,433.25
73391,0,none,none,0,0,746.59
73392,0,none,none,0,0,239.2
73393,0,none,none,0,0,259.35
73394,0,none,none,0,0,196.32
73395,0,none,none,0,0,446.51
73396,1,Virgin Mojito,drink,1,76.89,890.51
73397,1,Mango Lassi | Virgin Mojito,drink | drink,2,107.92,445.73
73398,0,none,none,0,0,1212.47
73399,0,none,none,0,0,573.47
73400,0,none,none,0,0,699.64
73401,0,none,none,0,0,361.18
73402,0,none,none,0,0,344.58
73403,0,none,none,0,0,583.1
73404,0,none,none,0,0,597.84
73405,1,Salsa Dip,dip,1,51,491.72
73406,0,none,none,0,0,301.11
73407,0,none,none,0,0,778.15
73408,0,none,none,0,0,566.21
73409,0,none,none,0,0,453.62
73410,0,none,none,0,0,341.9
73411,0,none,none,0,0,525.19
73412,1,Raita | Mint Chutney,side | dip,2,185.81,736
73413,0,none,none,0,0,584.83
73414,0,none,none,0,0,1226.27
73415,1,Raita,side,1,67.85,604.72
73416,0,none,none,0,0,584.45
73417,0,none,none,0,0,225.54
73418,0,none,none,0,0,169.84
73419,0,none,none,0,0,899.81
73420,1,Fresh Lime Soda,drink,1,65.74,874.67
73421,0,none,none,0,0,555.49
73422,0,none,none,0,0,308.44
73423,1,Steamed Vegetables,side,1,174.58,514.72
73424,0,none,none,0,0,255.4
73425,0,none,none,0,0,217.21
73426,1,Masala Chai | Choco Lava Cup,drink | dessert,2,149.24,683.3
73427,0,none,none,0,0,308.12
73428,0,none,none,0,0,318.57
73429,1,Mango Lassi,drink,1,85.26,782.86
73430,1,Kheer,dessert,1,57.03,439.16
73431,0,none,none,0,0,460.65
73432,0,none,none,0,0,855.26
73433,0,none,none,0,0,466.48
73434,1,Tamarind Chutney | Chilly Paneer,dip | main,2,233.58,931.71
73435,0,none,none,0,0,414.94
73436,1,Gajar Halwa,dessert,1,112.57,791.85
73437,0,none,none,0,0,426.67
73438,0,none,none,0,0,533.68
73439,0,none,none,0,0,254.34
73440,0,none,none,0,0,340.79
73441,0,none,none,0,0,313.24
73442,0,none,none,0,0,541.93
73443,0,none,none,0,0,509.28
73444,0,none,none,0,0,200.09
73445,0,none,none,0,0,448.73
73446,0,none,none,0,0,626.1
73447,0,none,none,0,0,864.69
73448,1,Guacamole | Fresh Lime Soda | Tamarind Chutney,dip | drink | dip,3,119.4,444.91
73449,0,none,none,0,0,353.3
73450,0,none,none,0,0,549.98
73451,0,none,none,0,0,142.6
73452,0,none,none,0,0,122.66
