user_id,user_segment,user_city,user_preferred_cuisine,user_veg_preference,user_price_sensitivity,user_order_frequency_30d,user_avg_order_value,user_recency_days,user_preferred_addon_category,user_addon_acceptance_rate
511,premium,hyderabad,chinese,1,0.562758452,9,145.5766369,24,drink,0.2586
1749,budget,bengaluru,chinese,0,0.447069609,6,953.6346176,4,side,0.0672
1218,mid,bengaluru,desserts,0,0.475855342,6,928.8911412,3,bread,0.1875
3708,budget,delhi,north_indian,0,0.537104714,2,992.6422511,9,side,0.1011
1633,mid,delhi,continental,0,0.378235963,4,232.3453395,3,side,0.1884
2381,budget,bengaluru,continental,0,0.558670108,4,656.7268125,4,bread,0.0531
3453,budget,bengaluru,north_indian,0,0.840560941,6,488.0556897,3,side,0.0858
3409,budget,bengaluru,continental,1,0.494737492,4,750.6450743,3,bread,0.0629
1932,premium,delhi,fast_food,0,0.776559485,7,829.5161663,34,starter,0.2476
1518,mid,mumbai,continental,0,0.276622061,7,176.1286379,7,bread,0.1558
1812,budget,delhi,arabian,0,0.548101575,4,754.3503171,4,side,0.05
2126,premium,bengaluru,arabian,1,0.764872147,4,1274.117216,9,starter,0.2757
924,budget,hyderabad,arabian,0,0.272813147,6,654.6827896,7,side,0.1319
1014,budget,chennai,italian,1,0.692084515,10,237.7894069,9,side,0.05
3209,budget,hyderabad,south_indian,1,0.43697582,7,523.6827451,4,dip,0.0832
1949,mid,bengaluru,south_indian,1,0.497987424,6,531.3003031,37,side,0.1797
2497,budget,hyderabad,biryani,0,0.95,5,1179.147334,0,bread,0.05
1624,mid,bengaluru,north_indian,0,0.320081181,6,757.8262154,5,drink,0.2179
2980,mid,mumbai,italian,0,0.588798066,7,519.1341189,5,dip,0.116
603,mid,mumbai,fast_food,1,0.554939881,5,397.2435727,6,dip,0.17
917,budget,pune,south_indian,0,0.95,5,446.6863688,4,bread,0.05
334,mid,hyderabad,chinese,1,0.385962381,3,590.4602415,5,side,0.1355
1685,mid,bengaluru,south_indian,1,0.615398904,9,720.3932208,3,side,0.1405
3489,mid,chennai,italian,0,0.559403744,6,869.2147099,6,bread,0.223
3973,mid,chennai,continental,1,0.478970058,7,136.4898922,3,drink,0.1453
2941,budget,hyderabad,arabian,0,0.810372594,9,977.9664774,1,dip,0.05
3375,budget,chennai,chinese,1,0.500244005,4,554.3240376,2,side,0.05
14,budget,chennai,south_indian,0,0.588845178,12,246.8884559,4,dip,0.0976
2722,mid,mumbai,continental,0,0.451881504,5,441.7639006,4,dip,0.2173
2859,budget,bengaluru,south_indian,0,0.421091257,8,618.704063,3,bread,0.05
3515,premium,mumbai,south_indian,0,0.486966624,4,337.7865563,33,dessert,0.2881
1917,budget,mumbai,italian,1,0.353972684,3,748.031068,5,bread,0.0902
1683,mid,bengaluru,fast_food,1,0.610550404,6,450.6258679,9,dip,0.1675
3274,mid,pune,chinese,1,0.431111951,2,695.3962044,7,side,0.1984
3366,mid,bengaluru,desserts,0,0.05,8,1462.641323,8,dip,0.2188
2414,budget,mumbai,south_indian,1,0.391381951,4,227.481474,2,side,0.0988
2574,budget,kolkata,arabian,0,0.862972023,12,306.529717,3,bread,0.05
3901,mid,hyderabad,chinese,0,0.860180593,4,394.05461,28,bread,0.1278
1442,budget,bengaluru,fast_food,1,0.361888327,8,651.4143801,11,bread,0.1638
284,mid,bengaluru,italian,1,0.727409826,6,603.3222883,2,dip,0.1314
1503,budget,mumbai,north_indian,0,0.508899882,5,587.5917085,7,side,0.0536
3709,budget,chennai,continental,1,0.611193323,2,570.4698459,4,dip,0.1187
2045,budget,hyderabad,south_indian,0,0.778938681,10,519.3141082,3,bread,0.0622
2786,budget,chennai,biryani,1,0.50866342,9,430.9668873,7,dip,0.1151
1099,budget,mumbai,fast_food,1,0.390659647,7,2467.935945,6,bread,0.1202
2675,mid,delhi,continental,1,0.46102211,4,379.5222555,0,side,0.1277
2747,premium,hyderabad,chinese,0,0.306612407,3,223.973335,3,starter,0.2826
1743,mid,pune,desserts,1,0.564840631,7,516.6986974,21,bread,0.1707
1572,mid,bengaluru,italian,1,0.375052953,8,681.3416923,3,side,0.2417
2991,premium,chennai,south_indian,1,0.497616983,3,1056.679462,31,drink,0.2593
2382,mid,chennai,italian,1,0.482836068,4,849.7160777,6,dip,0.2436
115,budget,hyderabad,arabian,0,0.566586758,5,1103.788408,28,bread,0.1661
1948,budget,chennai,south_indian,0,0.918135513,5,66.44249049,4,bread,0.05
3626,mid,delhi,north_indian,0,0.663011843,5,165.7937953,27,drink,0.1598
1600,budget,hyderabad,fast_food,0,0.538058793,7,1210.853837,26,dip,0.0965
1135,mid,kolkata,chinese,0,0.410156878,5,594.2422312,6,bread,0.2584
2133,budget,hyderabad,continental,1,0.371034951,5,499.5212371,33,side,0.0748
664,budget,mumbai,south_indian,0,0.483261617,7,1402.371601,5,dip,0.0703
948,budget,delhi,south_indian,0,0.652339652,5,402.3385438,31,bread,0.1007
2939,mid,mumbai,biryani,0,0.690401413,5,1002.482751,3,side,0.1514
3595,premium,mumbai,north_indian,0,0.492851605,5,850.0316454,49,starter,0.2101
3299,mid,hyderabad,south_indian,0,0.496796892,6,482.7405417,5,side,0.2314
861,budget,mumbai,south_indian,0,0.11577587,6,1176.09332,7,bread,0.1257
462,mid,delhi,chinese,0,0.232092716,8,1474.876949,38,drink,0.2441
19,premium,bengaluru,biryani,0,0.551751255,7,1022.876798,9,drink,0.3024
1994,budget,bengaluru,continental,0,0.253974286,4,551.2006929,6,dip,0.145
776,budget,chennai,chinese,0,0.591346101,4,877.2730445,6,dip,0.05
1856,mid,kolkata,fast_food,0,0.677954655,4,1289.588371,5,dip,0.1047
3459,mid,bengaluru,north_indian,0,0.478645308,7,631.8576984,26,side,0.1263
2578,budget,bengaluru,north_indian,0,0.615423556,6,748.337872,8,dip,0.05
93,budget,hyderabad,south_indian,0,0.374053095,5,226.9670363,3,bread,0.1178
1609,budget,hyderabad,south_indian,1,0.460906192,5,1679.842807,5,dip,0.05
2801,budget,bengaluru,chinese,1,0.336007288,8,469.3269306,5,bread,0.0913
2903,budget,bengaluru,desserts,0,0.441322225,5,435.2797993,31,side,0.05
2794,budget,hyderabad,italian,1,0.304406921,6,479.3217074,28,dip,0.096
3448,budget,bengaluru,continental,0,0.31474049,8,602.8203423,5,bread,0.1106
3503,budget,bengaluru,continental,1,0.788037338,5,347.360497,6,side,0.05
2340,budget,bengaluru,arabian,0,0.61310379,8,1738.147617,5,bread,0.05
2206,mid,mumbai,desserts,0,0.548014884,5,450.6195675,5,bread,0.2056
3102,budget,pune,fast_food,1,0.278180552,3,549.5621412,27,bread,0.1566
3021,budget,mumbai,biryani,0,0.29325406,7,1036.698767,4,side,0.1317
1284,premium,delhi,biryani,0,0.657887196,8,575.8361482,37,dessert,0.2382
3437,mid,mumbai,north_indian,0,0.47729313,5,664.1063156,6,side,0.1291
2268,mid,bengaluru,fast_food,1,0.727077885,3,758.0175465,5,side,0.1234
2930,budget,delhi,desserts,1,0.390850698,6,603.6350442,5,dip,0.05
2655,premium,pune,chinese,0,0.05,6,503.933331,32,starter,0.2559
3545,budget,hyderabad,desserts,0,0.31234907,5,705.1232413,5,side,0.1089
973,budget,chennai,biryani,0,0.521254562,4,853.117311,29,dip,0.1436
899,premium,pune,chinese,0,0.682325738,7,938.8468584,0,dessert,0.2057
3774,budget,hyderabad,continental,1,0.574643124,7,582.6033162,26,side,0.05
2043,budget,mumbai,north_indian,0,0.885984803,3,282.851838,29,side,0.05
3684,premium,bengaluru,chinese,0,0.616571886,8,355.5004601,4,starter,0.2723
3548,mid,bengaluru,continental,1,0.603766065,4,1387.641316,9,dip,0.1293
386,mid,pune,arabian,0,0.612854182,5,637.5744351,6,drink,0.1377
1084,premium,chennai,south_indian,0,0.626681583,7,866.1444436,31,dessert,0.2972
3658,budget,mumbai,fast_food,1,0.520801329,6,318.3291455,35,bread,0.05
2584,budget,mumbai,desserts,1,0.57431895,6,1011.542331,7,dip,0.05
3324,budget,hyderabad,arabian,1,0.447822188,9,265.7842591,5,bread,0.05
315,budget,chennai,fast_food,0,0.910243657,5,1013.023767,4,side,0.05
1329,premium,bengaluru,arabian,0,0.767730822,5,770.7416393,11,drink,0.2771
1573,mid,mumbai,north_indian,0,0.415254233,4,880.2285792,32,side,0.1337
877,budget,bengaluru,fast_food,0,0.550285268,5,971.6189736,7,dip,0.0718
3776,mid,delhi,fast_food,1,0.678334722,7,1083.647053,6,drink,0.1619
3822,mid,pune,south_indian,0,0.05,6,150.4390286,6,dip,0.2165
3480,mid,delhi,chinese,0,0.566009022,5,531.7148826,2,bread,0.1106
2294,mid,kolkata,north_indian,0,0.291950567,4,189.4721913,5,dip,0.2282
952,budget,bengaluru,continental,1,0.248755375,11,975.6821023,3,bread,0.1321
1312,mid,bengaluru,biryani,1,0.544689283,3,719.9949443,7,drink,0.1836
3155,mid,kolkata,biryani,0,0.256990849,5,367.4399186,5,side,0.2191
1843,budget,pune,arabian,1,0.492009258,7,290.3815576,23,side,0.1154
2323,budget,hyderabad,north_indian,1,0.455158624,9,544.5423019,3,side,0.05
1792,mid,hyderabad,south_indian,1,0.45578584,7,580.5028443,9,bread,0.1507
3835,budget,bengaluru,north_indian,1,0.409314648,3,530.9210566,3,dip,0.096
640,premium,chennai,north_indian,1,0.490773463,12,944.1871923,5,drink,0.2635
2972,mid,hyderabad,italian,0,0.479687134,8,610.4859684,1,dip,0.1332
1985,mid,bengaluru,biryani,0,0.282863016,5,981.467827,32,drink,0.1904
2640,mid,delhi,chinese,1,0.478296614,6,166.7513782,6,drink,0.1133
616,budget,hyderabad,biryani,1,0.197583628,3,999.4067898,3,bread,0.0812
1431,premium,mumbai,arabian,0,0.635846996,13,692.4997099,5,drink,0.2021
701,budget,hyderabad,south_indian,0,0.148843223,2,1720.785643,8,side,0.1413
3931,budget,bengaluru,biryani,0,0.601409241,2,389.5623535,6,dip,0.082
2538,mid,chennai,continental,1,0.333712375,9,799.0009897,9,side,0.2325
1662,mid,hyderabad,continental,0,0.723838661,6,176.3368008,38,bread,0.1278
1285,budget,chennai,chinese,0,0.816585385,6,250.7849071,28,bread,0.05
1237,budget,mumbai,biryani,0,0.511799416,4,874.7530772,3,side,0.1226
2547,budget,pune,arabian,1,0.575344095,8,588.3141713,5,bread,0.0809
1502,budget,bengaluru,desserts,0,0.713167311,9,641.1930755,6,side,0.05
3035,premium,mumbai,south_indian,0,0.289406387,8,477.0743762,2,drink,0.2489
1832,mid,hyderabad,italian,1,0.63659408,11,378.7899577,9,side,0.1948
1942,mid,hyderabad,arabian,1,0.741594382,6,1066.796863,2,side,0.1215
410,budget,pune,desserts,0,0.499079125,5,429.5834652,4,side,0.0854
506,mid,bengaluru,south_indian,1,0.340205143,6,619.3709399,8,dip,0.184
2389,mid,delhi,desserts,0,0.351454247,7,651.8514112,5,bread,0.1651
740,budget,delhi,biryani,1,0.634822024,8,878.3251236,10,dip,0.1062
3731,budget,bengaluru,fast_food,1,0.304538357,5,370.595858,27,dip,0.1148
2432,mid,hyderabad,arabian,0,0.646047998,2,254.8317116,2,dip,0.1123
1768,budget,mumbai,arabian,1,0.48339668,5,905.45175,10,side,0.05
1002,budget,mumbai,south_indian,1,0.428213025,5,545.0095494,1,dip,0.0819
3977,mid,delhi,arabian,1,0.1901261,4,501.2297263,4,side,0.1666
3016,mid,delhi,chinese,0,0.327492419,11,552.8500648,34,dip,0.1368
2565,mid,delhi,north_indian,0,0.305267009,9,1287.03597,5,bread,0.2236
1940,premium,mumbai,chinese,0,0.788174678,4,361.6396492,7,dessert,0.2548
882,mid,chennai,desserts,0,0.444939162,3,650.5701601,30,side,0.2207
730,mid,chennai,arabian,0,0.069936569,5,952.8351827,5,side,0.2151
541,mid,pune,biryani,0,0.597258728,5,757.8289701,5,drink,0.05
2831,budget,chennai,italian,1,0.753398762,3,435.2282769,7,bread,0.0727
487,budget,delhi,italian,1,0.349639827,2,333.0229164,3,bread,0.1097
3639,mid,kolkata,south_indian,1,0.44931334,2,608.610041,2,side,0.1369
231,mid,kolkata,continental,0,0.571768005,7,1023.359596,7,drink,0.1811
3390,mid,hyderabad,desserts,0,0.564010318,4,1014.93275,4,bread,0.1251
1309,mid,hyderabad,desserts,1,0.53301372,5,569.0672537,32,side,0.1886
1215,budget,delhi,continental,0,0.365887753,8,111.7099432,3,bread,0.05
1911,mid,delhi,fast_food,1,0.431598993,6,617.0464091,4,drink,0.174
2917,premium,pune,chinese,0,0.257639351,6,147.3969837,27,starter,0.2865
1891,mid,mumbai,north_indian,1,0.719830075,8,703.0489285,36,drink,0.223
1781,mid,bengaluru,arabian,1,0.533195826,8,648.8993247,27,drink,0.1303
1816,mid,hyderabad,south_indian,0,0.553760696,6,683.938253,33,drink,0.1352
3009,mid,bengaluru,italian,1,0.716291526,9,715.6212467,35,side,0.1387
3963,mid,chennai,north_indian,0,0.782814988,7,550.9585489,4,drink,0.1544
2332,budget,mumbai,north_indian,0,0.308250692,3,438.8531091,28,bread,0.0723
1370,premium,mumbai,italian,1,0.697737621,8,844.4145709,4,starter,0.1832
3314,premium,chennai,north_indian,0,0.753059504,9,960.6095239,10,starter,0.2725
3785,premium,hyderabad,arabian,1,0.522680148,5,393.3695401,37,drink,0.2462
2654,mid,hyderabad,chinese,0,0.540374552,9,597.2038626,5,side,0.0943
1871,mid,chennai,biryani,1,0.05,11,669.8706739,6,side,0.1703
2533,budget,pune,south_indian,0,0.419985677,4,447.3151921,0,side,0.1114
1499,budget,chennai,biryani,0,0.05,4,400.8782377,6,dip,0.1376
1411,mid,hyderabad,italian,0,0.758120377,4,388.6049835,27,bread,0.1081
3293,budget,chennai,chinese,1,0.410973671,10,483.7056875,4,dip,0.1477
1311,budget,mumbai,biryani,1,0.394448923,5,1150.3452,26,dip,0.05
870,mid,mumbai,fast_food,0,0.468915499,7,455.5135212,3,bread,0.114
1687,budget,bengaluru,south_indian,1,0.609865923,5,368.9591029,10,bread,0.1565
2390,mid,bengaluru,desserts,0,0.306353462,8,958.9866979,6,bread,0.1225
2189,mid,hyderabad,north_indian,0,0.245646182,4,338.4628531,31,drink,0.194
2014,mid,chennai,italian,0,0.61363231,5,587.2989296,7,drink,0.0724
3571,budget,hyderabad,north_indian,0,0.478719503,5,702.3733519,7,side,0.05
1724,mid,delhi,biryani,0,0.706036088,7,395.0655932,9,dip,0.1065
732,budget,hyderabad,north_indian,0,0.376671502,6,1053.902605,1,side,0.0612
1520,budget,mumbai,italian,0,0.280309892,11,475.5359589,2,bread,0.1554
2810,budget,pune,south_indian,0,0.914602713,4,533.6070575,4,dip,0.05
2455,mid,bengaluru,south_indian,0,0.337209933,9,487.9753608,3,side,0.1792
3178,mid,chennai,biryani,0,0.751533163,3,954.2090808,3,dip,0.1407
2879,mid,pune,fast_food,1,0.49800323,7,723.0570338,10,bread,0.138
2113,mid,mumbai,continental,1,0.366515955,3,378.3656453,7,bread,0.1565
2599,budget,hyderabad,south_indian,1,0.193557701,10,357.7042493,38,dip,0.1599
1776,premium,delhi,arabian,0,0.249502824,12,364.8740084,7,starter,0.2729
3278,mid,mumbai,chinese,0,0.280001277,6,634.2002215,6,drink,0.1913
2486,budget,bengaluru,north_indian,0,0.475933686,8,674.7820865,24,side,0.0732
828,budget,hyderabad,italian,1,0.931978206,8,91.82686691,38,side,0.0588
1595,budget,kolkata,north_indian,0,0.293818656,7,292.6055263,7,dip,0.1523
574,budget,kolkata,continental,1,0.527215307,3,536.8228029,34,bread,0.0699
2290,mid,mumbai,arabian,0,0.547469894,1,573.0761864,24,bread,0.2036
2945,mid,chennai,biryani,1,0.499621643,2,859.8553473,8,drink,0.1257
1338,mid,mumbai,fast_food,0,0.353380702,5,699.8173536,29,dip,0.2088
3063,mid,mumbai,arabian,0,0.450481159,6,259.6937573,33,dip,0.1055
305,mid,hyderabad,desserts,1,0.450982762,2,721.8886708,4,bread,0.2045
1310,mid,hyderabad,continental,0,0.368665283,3,231.0533973,8,drink,0.1838
1295,mid,delhi,chinese,0,0.391290193,6,308.6550037,7,dip,0.1535
2086,budget,hyderabad,continental,0,0.55986849,13,358.8366387,1,side,0.1041
851,premium,bengaluru,chinese,0,0.415912366,5,299.6428793,6,starter,0.2208
1172,budget,hyderabad,desserts,0,0.48994482,5,1228.807375,7,dip,0.1017
657,budget,hyderabad,south_indian,1,0.684025498,4,1057.191731,2,dip,0.05
1524,mid,delhi,north_indian,1,0.114604623,10,215.4180704,9,bread,0.2425
3331,mid,pune,south_indian,0,0.464249248,5,387.427366,6,bread,0.1589
1090,budget,bengaluru,north_indian,1,0.662482379,6,1067.904934,5,dip,0.05
1070,premium,hyderabad,biryani,0,0.406920227,7,504.4366396,21,drink,0.3532
1074,mid,delhi,fast_food,1,0.536543027,6,375.4892763,30,dip,0.1338
450,mid,mumbai,italian,1,0.95,6,766.145209,6,dip,0.1298
100,budget,delhi,arabian,1,0.270835252,6,274.4138561,25,side,0.05
2110,mid,mumbai,chinese,0,0.294604904,7,702.9700468,6,side,0.235
2396,budget,pune,north_indian,0,0.320408411,5,364.3009602,6,bread,0.0766
2228,mid,delhi,biryani,1,0.274778091,3,467.900419,3,side,0.1467
1673,premium,hyderabad,fast_food,1,0.54815761,6,501.1908189,3,drink,0.2237
1464,premium,chennai,arabian,0,0.397221464,8,1057.372719,7,dessert,0.2514
3275,budget,bengaluru,north_indian,0,0.286990343,6,673.4408287,24,side,0.1313
408,budget,delhi,arabian,1,0.378640624,7,717.0176292,5,bread,0.0624
2934,mid,chennai,continental,1,0.727153002,2,620.1906194,7,bread,0.1888
658,budget,pune,continental,0,0.694536836,2,788.8439377,7,side,0.0714
1390,premium,mumbai,biryani,0,0.36286598,8,483.5925828,21,dessert,0.2137
2631,budget,mumbai,italian,1,0.942213829,3,1002.238972,5,side,0.0712
1302,mid,chennai,north_indian,1,0.45361725,7,621.027202,31,side,0.1626
1714,mid,hyderabad,chinese,0,0.255505303,6,554.0720532,4,dip,0.2061
699,budget,delhi,arabian,1,0.455880839,5,723.928392,4,bread,0.1686
2901,budget,bengaluru,arabian,1,0.3341137,3,618.4243083,33,side,0.0787
1653,mid,kolkata,italian,1,0.433694537,11,605.2398293,2,drink,0.2109
905,budget,hyderabad,north_indian,1,0.05,8,598.9481076,8,bread,0.1767
2159,mid,mumbai,fast_food,0,0.400575924,8,652.4560912,5,drink,0.1989
13,mid,kolkata,arabian,0,0.438492973,5,331.3824482,27,drink,0.1786
1644,budget,hyderabad,arabian,1,0.670673379,2,283.1688249,7,side,0.0938
190,budget,delhi,italian,1,0.490999623,3,699.7372747,36,dip,0.0987
1702,mid,hyderabad,italian,0,0.95,6,585.5215361,5,dip,0.097
3175,budget,hyderabad,south_indian,0,0.295145544,6,787.3040438,6,bread,0.1392
1637,mid,bengaluru,desserts,1,0.78805345,9,304.3613863,30,dip,0.0917
2768,budget,mumbai,arabian,0,0.529301965,4,628.4121957,36,bread,0.0682
2129,budget,mumbai,desserts,0,0.460878986,7,873.6572509,7,dip,0.0714
1334,budget,mumbai,south_indian,0,0.514569235,3,395.5725458,22,dip,0.0637
3693,mid,bengaluru,desserts,1,0.578044652,4,167.5776585,9,bread,0.1285
2468,mid,mumbai,biryani,0,0.110269119,7,395.4492821,5,bread,0.2701
1786,budget,delhi,arabian,1,0.56458356,5,305.4289543,5,side,0.05
3527,budget,hyderabad,continental,0,0.729930625,4,380.1379081,2,bread,0.0681
2483,mid,mumbai,desserts,0,0.913810765,5,900.1742571,3,bread,0.0864
229,budget,bengaluru,italian,1,0.802942568,7,757.7858585,4,dip,0.0548
1647,budget,pune,arabian,0,0.703468359,6,147.6346234,26,bread,0.067
2583,mid,bengaluru,biryani,1,0.407760863,2,310.325621,5,drink,0.2081
2286,mid,mumbai,fast_food,0,0.563171129,4,629.9936172,30,drink,0.1807
381,premium,hyderabad,south_indian,1,0.498757176,5,344.0481512,36,drink,0.331
570,budget,hyderabad,fast_food,0,0.358546758,5,482.0047045,1,dip,0.124
3189,budget,hyderabad,desserts,0,0.576483403,3,592.3663754,4,side,0.05
522,budget,delhi,biryani,0,0.13734503,6,219.3630703,1,dip,0.1416
8,budget,mumbai,fast_food,1,0.209359862,5,828.4110539,11,dip,0.159
252,budget,chennai,italian,0,0.68778301,7,998.6249904,4,bread,0.05
3667,budget,chennai,chinese,1,0.387703219,9,363.2715317,1,side,0.1061
3408,premium,delhi,arabian,1,0.949523758,7,348.316397,5,dessert,0.1444
240,budget,hyderabad,fast_food,1,0.476479863,6,165.0138731,27,bread,0.0882
868,mid,mumbai,south_indian,0,0.580442675,6,789.2305503,7,bread,0.167
387,budget,bengaluru,italian,0,0.452147025,3,522.2133621,27,side,0.1361
1583,premium,hyderabad,biryani,0,0.444765102,6,226.141594,4,drink,0.2791
2570,budget,delhi,fast_food,1,0.604331672,5,911.8141079,6,side,0.0656
244,premium,delhi,desserts,1,0.754023335,9,302.9071736,5,dessert,0.2169
1270,mid,bengaluru,fast_food,1,0.356584097,7,203.8990164,30,drink,0.2154
3753,budget,hyderabad,italian,1,0.523261704,7,312.1669301,35,bread,0.07
2018,budget,chennai,fast_food,0,0.394640709,3,1076.37515,8,dip,0.074
39,budget,delhi,north_indian,1,0.642083898,6,301.0899178,9,bread,0.0942
1730,mid,chennai,desserts,1,0.098366043,5,412.3411565,27,bread,0.208
2524,budget,hyderabad,fast_food,0,0.333562439,4,1297.422865,26,bread,0.1268
2450,budget,hyderabad,chinese,1,0.751240593,5,678.5370959,7,bread,0.05
3902,budget,delhi,chinese,0,0.657572249,10,1305.945481,9,bread,0.0603
891,mid,bengaluru,arabian,1,0.552502824,10,580.0115916,25,bread,0.2319
3806,budget,hyderabad,italian,0,0.151281491,7,242.1521466,5,bread,0.05
2148,budget,bengaluru,italian,0,0.461992994,9,587.1808813,28,dip,0.0695
2247,budget,hyderabad,italian,0,0.490278786,12,742.9611338,9,dip,0.05
3493,mid,hyderabad,continental,0,0.277043834,3,546.7436818,3,dip,0.1085
3943,budget,chennai,south_indian,0,0.56698454,7,246.9315666,3,dip,0.0503
3890,mid,mumbai,biryani,0,0.768368297,9,800.9480413,6,side,0.0791
2466,mid,mumbai,desserts,0,0.534682144,5,808.878376,40,bread,0.1611
2545,budget,pune,biryani,0,0.29914314,8,1082.867492,3,bread,0.0687
3721,premium,bengaluru,desserts,0,0.468624712,11,471.6079185,1,starter,0.2905
1825,mid,hyderabad,north_indian,1,0.47478046,4,568.3142479,5,bread,0.2116
1777,mid,mumbai,chinese,1,0.318055772,6,793.8390244,2,drink,0.2417
1081,mid,mumbai,continental,0,0.20633302,8,571.5038258,24,drink,0.2018
530,budget,pune,north_indian,1,0.902155265,7,393.7693333,3,dip,0.05
1801,mid,delhi,north_indian,0,0.606253529,10,268.0834066,4,drink,0.1169
918,budget,mumbai,north_indian,0,0.715015938,3,1297.894295,1,dip,0.05
1483,budget,bengaluru,fast_food,0,0.455233715,7,516.6710465,4,bread,0.1314
2352,budget,delhi,arabian,0,0.507919348,4,688.0744792,3,dip,0.0544
3838,premium,mumbai,continental,0,0.33998455,7,691.4043394,26,starter,0.2843
2130,mid,bengaluru,italian,0,0.191472576,7,513.2077131,6,dip,0.1738
1799,budget,hyderabad,italian,0,0.39370264,8,612.7911652,10,dip,0.05
1096,mid,bengaluru,italian,1,0.541782342,1,268.8832528,5,bread,0.1905
867,budget,hyderabad,arabian,0,0.288998864,10,525.8447265,22,side,0.0604
1674,premium,bengaluru,chinese,0,0.457441029,6,379.4090846,29,starter,0.246
3497,mid,delhi,fast_food,0,0.553975274,5,580.5623857,41,bread,0.1777
2005,budget,delhi,desserts,0,0.577671704,3,1222.493511,32,bread,0.074
285,mid,pune,italian,0,0.687971844,7,326.6215124,5,dip,0.094
2694,budget,hyderabad,fast_food,0,0.729013415,6,529.017269,31,side,0.0829
1512,mid,bengaluru,arabian,0,0.579393751,5,569.0683083,5,bread,0.2108
2245,budget,delhi,continental,0,0.486887966,5,1080.144276,5,bread,0.05
975,premium,bengaluru,fast_food,1,0.739546093,11,228.8523386,2,drink,0.2204
2285,budget,delhi,continental,0,0.424382006,11,1104.80566,8,side,0.1176
1001,premium,delhi,north_indian,0,0.617850222,3,512.452906,5,dessert,0.206
1367,mid,pune,italian,0,0.815706767,6,338.9731262,5,bread,0.1913
1549,mid,hyderabad,south_indian,0,0.539967006,4,308.0310695,7,side,0.1243
2609,budget,mumbai,south_indian,0,0.486612716,10,320.4913379,5,bread,0.0631
225,premium,hyderabad,continental,0,0.441304392,13,650.3392422,24,dessert,0.3427
2325,budget,kolkata,arabian,0,0.455205182,9,759.5101208,35,side,0.0527
3789,budget,hyderabad,biryani,1,0.797650842,10,228.3681035,4,side,0.05
3650,budget,hyderabad,chinese,0,0.426333439,7,730.82323,3,bread,0.0907
3229,budget,kolkata,arabian,0,0.47856093,3,464.3259545,5,dip,0.1092
1214,budget,chennai,continental,0,0.560006135,3,249.5525896,6,dip,0.0557
3554,mid,bengaluru,italian,1,0.550632006,11,576.3807451,5,side,0.1614
1073,budget,hyderabad,biryani,1,0.512980458,4,514.5983245,29,dip,0.0992
1303,budget,hyderabad,south_indian,0,0.431579543,6,566.2900668,4,side,0.05
1282,mid,chennai,north_indian,0,0.505849608,7,290.6964951,6,side,0.2071
1290,mid,bengaluru,arabian,0,0.469919313,5,548.3541915,8,drink,0.1908
437,mid,delhi,north_indian,1,0.05,2,507.6213999,4,side,0.1825
1986,budget,bengaluru,north_indian,0,0.440493344,7,695.7249519,4,bread,0.1218
1882,budget,hyderabad,italian,0,0.829582714,8,660.0729258,5,dip,0.05
3747,mid,bengaluru,south_indian,1,0.512575402,4,114.7206659,29,bread,0.128
801,budget,delhi,south_indian,0,0.271952445,5,235.5020066,5,dip,0.0869
886,budget,hyderabad,south_indian,0,0.374712309,3,1171.966749,7,bread,0.0788
52,mid,bengaluru,fast_food,0,0.532721925,3,656.009735,26,side,0.1381
1576,budget,bengaluru,arabian,0,0.897702957,10,1158.818253,25,dip,0.05
3953,budget,hyderabad,fast_food,0,0.743736442,9,872.0956991,7,dip,0.05
504,mid,hyderabad,arabian,0,0.81585873,8,704.8470401,3,drink,0.1859
1888,mid,chennai,biryani,0,0.448143843,5,770.8764039,40,side,0.0982
392,mid,hyderabad,north_indian,0,0.624974893,2,1023.984473,2,bread,0.1347
741,mid,pune,biryani,1,0.605688505,9,593.7835868,7,bread,0.1352
2016,mid,mumbai,chinese,1,0.28275137,6,540.2274981,4,dip,0.2534
550,budget,kolkata,chinese,0,0.333427401,3,756.9274578,2,dip,0.05
2866,mid,bengaluru,arabian,1,0.149515355,6,971.8699289,6,drink,0.1594
3224,budget,pune,continental,0,0.540650705,11,779.0157604,3,dip,0.0731
2473,budget,hyderabad,fast_food,1,0.71072982,9,486.9747595,5,bread,0.05
2649,mid,chennai,fast_food,0,0.649036138,1,466.0154447,27,dip,0.1192
950,budget,mumbai,south_indian,1,0.701225376,9,281.6447806,3,bread,0.0595
3734,budget,bengaluru,fast_food,0,0.350886136,8,300.3031712,4,bread,0.05
3127,budget,kolkata,chinese,1,0.692419129,5,612.0302323,10,dip,0.0768
82,mid,mumbai,south_indian,1,0.344406038,11,290.6600897,29,drink,0.2362
1445,budget,bengaluru,arabian,1,0.109536158,1,693.8683624,10,bread,0.2005
3276,mid,hyderabad,north_indian,1,0.243370845,9,709.7842316,4,side,0.2303
3492,mid,hyderabad,fast_food,1,0.598101766,12,324.5360243,32,dip,0.2296
788,budget,pune,chinese,1,0.631663036,6,365.8593217,32,bread,0.0967
2982,premium,hyderabad,biryani,0,0.725950603,9,763.7981973,2,drink,0.2004
3685,budget,chennai,fast_food,0,0.5593123,9,644.4624227,6,side,0.1116
1875,budget,bengaluru,desserts,0,0.609202335,6,992.7073388,29,dip,0.1603
